team_name,opponent_team_name,is_home,season,gameweek_x,game_date,ds,game_complete,name,position_x,gameweek_y,assists,bps,creativity,goals_scored,ict_index,influence,minutes,position_y,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,value
Aston Villa,Leeds,True,23.0,20,2023-01-13,18,True,Morgan Sanson,MID,20.0,0.0,3.0,0.2,0.0,0.4,4.2,9.0,MID,26332.0,1.0,2.0,0.0,1.0,-513.0,43.0
Aston Villa,Southampton,False,23.0,21,2023-01-21,19,True,Morgan Sanson,MID,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,25946.0,1.0,0.0,0.0,0.0,-432.0,43.0
Aston Villa,Leicester,True,23.0,22,2023-02-04,20,True,Morgan Sanson,MID,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,24804.0,4.0,2.0,0.0,0.0,-1135.0,43.0
Aston Villa,Manchester City,False,23.0,23,2023-02-12,21,True,Morgan Sanson,MID,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,24188.0,1.0,3.0,0.0,0.0,-649.0,43.0
Aston Villa,Arsenal,True,23.0,24,2023-02-18,22,True,Morgan Sanson,MID,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,23741.0,4.0,2.0,0.0,0.0,-448.0,43.0
Aston Villa,Everton,False,23.0,25,2023-02-25,23,True,Morgan Sanson,MID,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,23317.0,2.0,0.0,0.0,0.0,-397.0,43.0
Aston Villa,Crystal Palace,True,23.0,26,2023-03-04,24,True,Morgan Sanson,MID,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,23068.0,0.0,1.0,0.0,0.0,-281.0,43.0
Aston Villa,West Ham,False,23.0,27,2023-03-12,25,True,Morgan Sanson,MID,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,22756.0,1.0,1.0,0.0,0.0,-314.0,43.0
Aston Villa,Bournemouth,True,23.0,28,2023-03-18,26,True,Morgan Sanson,MID,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,22578.0,0.0,3.0,0.0,0.0,-171.0,43.0
Aston Villa,Chelsea,False,23.0,29,2023-04-01,27,True,Morgan Sanson,MID,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,22377.0,2.0,0.0,0.0,0.0,-207.0,43.0
Aston Villa,Leicester,False,23.0,29,2023-04-04,28,True,Morgan Sanson,MID,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,22377.0,2.0,1.0,0.0,0.0,-207.0,43.0
Aston Villa,Nottingham,True,23.0,30,2023-04-08,29,True,Morgan Sanson,MID,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,22258.0,0.0,2.0,0.0,0.0,-124.0,43.0
Aston Villa,Newcastle,True,23.0,31,2023-04-15,30,True,Morgan Sanson,MID,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,22142.0,0.0,3.0,0.0,0.0,-118.0,43.0
Aston Villa,Brentford,False,23.0,32,2023-04-22,31,True,Morgan Sanson,MID,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,22048.0,1.0,1.0,0.0,0.0,-87.0,43.0
Aston Villa,Fulham,True,23.0,33,2023-04-25,32,True,Morgan Sanson,MID,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,21998.0,0.0,1.0,0.0,0.0,-59.0,43.0
Aston Villa,Manchester Utd,False,23.0,34,2023-04-30,33,True,Morgan Sanson,MID,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,21931.0,0.0,1.0,0.0,0.0,-65.0,43.0
Aston Villa,Wolves,False,23.0,35,2023-05-06,34,True,Morgan Sanson,MID,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,21834.0,0.0,1.0,0.0,0.0,-98.0,43.0
Aston Villa,Tottenham,True,23.0,36,2023-05-13,35,True,Morgan Sanson,MID,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,21777.0,1.0,2.0,0.0,0.0,-54.0,43.0
Aston Villa,Liverpool,False,23.0,37,2023-05-20,36,True,Morgan Sanson,MID,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,21725.0,1.0,1.0,0.0,0.0,-53.0,43.0
Aston Villa,Brighton,True,23.0,38,2023-05-28,37,True,Morgan Sanson,MID,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,21681.0,1.0,2.0,0.0,0.0,-39.0,43.0
Aston Villa,Newcastle,False,24.0,1,2023-08-12,38,True,Morgan Sanson,MID,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,1024.0,1.0,5.0,0.0,0.0,0.0,45.0
Aston Villa,Everton,True,24.0,2,2023-08-20,39,True,Morgan Sanson,MID,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,756.0,0.0,4.0,0.0,0.0,-252.0,45.0
Aston Villa,Burnley,False,24.0,3,2023-08-27,40,True,Morgan Sanson,MID,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,648.0,3.0,1.0,0.0,0.0,-117.0,45.0
Aston Villa,Liverpool,False,24.0,4,2023-09-03,41,True,Morgan Sanson,MID,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,596.0,0.0,3.0,0.0,0.0,-56.0,45.0
Aston Villa,Crystal Palace,True,24.0,5,2023-09-16,42,True,Morgan Sanson,MID,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,549.0,1.0,3.0,0.0,0.0,-50.0,45.0
Aston Villa,Chelsea,False,24.0,6,2023-09-24,43,True,Morgan Sanson,MID,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,527.0,1.0,0.0,0.0,0.0,-24.0,45.0
Aston Villa,Brighton,True,24.0,7,2023-09-30,44,True,Morgan Sanson,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,513.0,1.0,6.0,0.0,0.0,-15.0,45.0
Aston Villa,Wolves,False,24.0,8,2023-10-08,45,True,Morgan Sanson,MID,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,491.0,1.0,1.0,0.0,0.0,-20.0,45.0
Aston Villa,West Ham,True,24.0,9,2023-10-22,46,True,Morgan Sanson,MID,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,476.0,1.0,4.0,0.0,0.0,-16.0,45.0
Aston Villa,Luton,True,24.0,10,2023-10-29,47,True,Morgan Sanson,MID,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,461.0,1.0,3.0,0.0,0.0,-14.0,45.0
Aston Villa,Nottingham,False,24.0,11,2023-11-05,48,True,Morgan Sanson,MID,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,454.0,0.0,2.0,0.0,0.0,-9.0,45.0
Aston Villa,Fulham,True,24.0,12,2023-11-12,49,True,Morgan Sanson,MID,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,448.0,1.0,3.0,0.0,0.0,-5.0,45.0
Aston Villa,Tottenham,False,24.0,13,2023-11-26,50,True,Morgan Sanson,MID,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,441.0,2.0,1.0,0.0,0.0,-7.0,45.0
Aston Villa,Bournemouth,False,24.0,14,2023-12-03,51,True,Morgan Sanson,MID,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,439.0,2.0,2.0,0.0,0.0,-3.0,45.0
Aston Villa,Manchester City,True,24.0,15,2023-12-06,52,True,Morgan Sanson,MID,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,437.0,0.0,1.0,0.0,0.0,-2.0,45.0
Aston Villa,Arsenal,True,24.0,16,2023-12-09,53,True,Morgan Sanson,MID,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,433.0,0.0,1.0,0.0,0.0,-4.0,45.0
Aston Villa,Brentford,False,24.0,17,2023-12-17,54,True,Morgan Sanson,MID,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,429.0,2.0,1.0,0.0,0.0,-4.0,45.0
Aston Villa,Sheffield Utd,True,24.0,18,2023-12-22,55,True,Morgan Sanson,MID,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,426.0,1.0,1.0,0.0,0.0,-3.0,45.0
Aston Villa,Manchester Utd,False,24.0,19,2023-12-26,56,True,Morgan Sanson,MID,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,423.0,2.0,3.0,0.0,0.0,-3.0,45.0
Aston Villa,Burnley,True,24.0,20,2023-12-30,57,True,Morgan Sanson,MID,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,418.0,2.0,3.0,0.0,0.0,-5.0,45.0
Aston Villa,Everton,False,24.0,21,2024-01-14,58,True,Morgan Sanson,MID,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,412.0,0.0,0.0,0.0,0.0,-5.0,45.0
Aston Villa,Newcastle,True,24.0,22,2024-01-30,59,True,Morgan Sanson,MID,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,411.0,3.0,1.0,0.0,0.0,-2.0,45.0
Aston Villa,Sheffield Utd,False,24.0,23,2024-02-03,60,True,Morgan Sanson,MID,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,411.0,5.0,0.0,0.0,0.0,0.0,45.0
Aston Villa,Manchester Utd,True,24.0,24,2024-02-11,61,True,Morgan Sanson,MID,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,408.0,2.0,1.0,0.0,0.0,-3.0,45.0
Aston Villa,Fulham,False,24.0,25,2024-02-17,62,True,Morgan Sanson,MID,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,406.0,2.0,1.0,0.0,0.0,-2.0,45.0
Aston Villa,Nottingham,True,24.0,26,2024-02-24,63,True,Morgan Sanson,MID,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,404.0,2.0,4.0,0.0,0.0,-2.0,45.0
Aston Villa,Luton,False,24.0,27,2024-03-02,64,True,Morgan Sanson,MID,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,404.0,3.0,2.0,0.0,0.0,0.0,45.0
Aston Villa,Tottenham,True,24.0,28,2024-03-10,65,True,Morgan Sanson,MID,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,401.0,4.0,0.0,0.0,0.0,-3.0,45.0
Aston Villa,West Ham,False,24.0,29,2024-03-17,66,True,Morgan Sanson,MID,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,399.0,1.0,1.0,0.0,0.0,-1.0,45.0
Aston Villa,Wolves,True,24.0,30,2024-03-30,67,False,Morgan Sanson,MID,,,,,,,,,,,,,,,,
Aston Villa,Manchester City,False,24.0,31,2024-04-03,68,False,Morgan Sanson,MID,,,,,,,,,,,,,,,,
Aston Villa,Brentford,True,24.0,32,2024-04-06,69,False,Morgan Sanson,MID,,,,,,,,,,,,,,,,
Aston Villa,Arsenal,False,24.0,33,2024-04-14,70,False,Morgan Sanson,MID,,,,,,,,,,,,,,,,
Aston Villa,Bournemouth,True,24.0,34,2024-04-21,71,False,Morgan Sanson,MID,,,,,,,,,,,,,,,,
Aston Villa,,,,34,,72,False,Morgan Sanson,MID,,,,,,,,,,,,,,,,
Aston Villa,Chelsea,True,24.0,35,2024-04-27,73,False,Morgan Sanson,MID,,,,,,,,,,,,,,,,
Aston Villa,,,,35,,74,False,Morgan Sanson,MID,,,,,,,,,,,,,,,,
Aston Villa,Brighton,False,24.0,36,2024-05-05,75,False,Morgan Sanson,MID,,,,,,,,,,,,,,,,
Aston Villa,Liverpool,True,24.0,37,2024-05-13,76,False,Morgan Sanson,MID,,,,,,,,,,,,,,,,
Aston Villa,,,,37,,77,False,Morgan Sanson,MID,,,,,,,,,,,,,,,,
Aston Villa,Crystal Palace,False,24.0,38,2024-05-19,78,False,Morgan Sanson,MID,,,,,,,,,,,,,,,,
Aston Villa,Newcastle,False,24.0,1,2023-08-12,38,True,Moussa Diaby,MID,1.0,0.0,26.0,0.0,1.0,0.0,0.0,86.0,MID,498593.0,1.0,5.0,0.0,7.0,0.0,65.0
Aston Villa,Everton,True,24.0,2,2023-08-20,39,True,Moussa Diaby,MID,2.0,0.0,8.0,25.8,0.0,7.1,8.4,63.0,MID,820818.0,0.0,4.0,37.0,3.0,196218.0,65.0
Aston Villa,Burnley,False,24.0,3,2023-08-27,40,True,Moussa Diaby,MID,3.0,1.0,42.0,26.8,1.0,10.1,55.8,72.0,MID,826851.0,3.0,1.0,18.0,12.0,-7930.0,66.0
Aston Villa,Liverpool,False,24.0,4,2023-09-03,41,True,Moussa Diaby,MID,4.0,0.0,5.0,14.4,0.0,2.7,2.8,90.0,MID,892868.0,0.0,3.0,10.0,2.0,43155.0,66.0
Aston Villa,Crystal Palace,True,24.0,5,2023-09-16,42,True,Moussa Diaby,MID,5.0,1.0,21.0,27.6,0.0,6.9,23.0,90.0,MID,980024.0,1.0,3.0,18.0,5.0,62096.0,66.0
Aston Villa,Chelsea,False,24.0,6,2023-09-24,43,True,Moussa Diaby,MID,6.0,0.0,0.0,12.7,0.0,4.1,4.8,80.0,MID,1082085.0,1.0,0.0,23.0,3.0,94627.0,66.0
Aston Villa,Brighton,True,24.0,7,2023-09-30,44,True,Moussa Diaby,MID,7.0,2.0,24.0,12.1,0.0,9.5,24.0,78.0,MID,1159789.0,1.0,6.0,59.0,8.0,73649.0,67.0
Aston Villa,Wolves,False,24.0,8,2023-10-08,45,True,Moussa Diaby,MID,8.0,0.0,10.0,14.2,0.0,1.9,5.2,61.0,MID,1255803.0,1.0,1.0,0.0,2.0,95207.0,67.0
Aston Villa,West Ham,True,24.0,9,2023-10-22,46,True,Moussa Diaby,MID,9.0,0.0,13.0,49.8,0.0,6.9,8.4,84.0,MID,1349924.0,1.0,4.0,11.0,2.0,81493.0,67.0
Aston Villa,Luton,True,24.0,10,2023-10-29,47,True,Moussa Diaby,MID,10.0,1.0,37.0,16.5,1.0,8.5,33.2,89.0,MID,1358939.0,1.0,3.0,35.0,13.0,5161.0,67.0
Aston Villa,Nottingham,False,24.0,11,2023-11-05,48,True,Moussa Diaby,MID,11.0,0.0,7.0,50.3,0.0,10.2,18.4,90.0,MID,1529819.0,0.0,2.0,33.0,2.0,157408.0,68.0
Aston Villa,Fulham,True,24.0,12,2023-11-12,49,True,Moussa Diaby,MID,12.0,1.0,6.0,11.3,0.0,4.4,3.0,61.0,MID,1546586.0,1.0,3.0,30.0,6.0,18792.0,68.0
Aston Villa,Tottenham,False,24.0,13,2023-11-26,50,True,Moussa Diaby,MID,13.0,0.0,3.0,15.2,0.0,2.8,5.0,45.0,MID,1584190.0,2.0,1.0,8.0,1.0,34591.0,68.0
Aston Villa,Bournemouth,False,24.0,14,2023-12-03,51,True,Moussa Diaby,MID,14.0,1.0,10.0,14.2,0.0,3.2,18.0,16.0,MID,1493722.0,2.0,2.0,0.0,4.0,-95965.0,68.0
Aston Villa,Manchester City,True,24.0,15,2023-12-06,52,True,Moussa Diaby,MID,15.0,0.0,5.0,0.3,0.0,0.5,2.4,5.0,MID,1289171.0,0.0,1.0,2.0,1.0,-203107.0,68.0
Aston Villa,Arsenal,True,24.0,16,2023-12-09,53,True,Moussa Diaby,MID,16.0,0.0,4.0,20.8,0.0,3.2,5.2,45.0,MID,1142526.0,0.0,1.0,6.0,1.0,-147910.0,67.0
Aston Villa,Brentford,False,24.0,17,2023-12-17,54,True,Moussa Diaby,MID,17.0,0.0,6.0,8.8,0.0,2.2,2.6,64.0,MID,1082339.0,2.0,1.0,11.0,2.0,-60934.0,67.0
Aston Villa,Sheffield Utd,True,24.0,18,2023-12-22,55,True,Moussa Diaby,MID,18.0,0.0,2.0,5.5,0.0,4.9,4.6,73.0,MID,1067213.0,1.0,1.0,39.0,3.0,-25076.0,67.0
Aston Villa,Manchester Utd,False,24.0,19,2023-12-26,56,True,Moussa Diaby,MID,19.0,0.0,3.0,0.3,0.0,0.4,0.0,13.0,MID,1012032.0,2.0,3.0,4.0,1.0,-54032.0,66.0
Aston Villa,Burnley,True,24.0,20,2023-12-30,57,True,Moussa Diaby,MID,20.0,0.0,20.0,13.5,1.0,9.5,30.8,81.0,MID,935799.0,2.0,3.0,51.0,7.0,-78053.0,66.0
Aston Villa,Everton,False,24.0,21,2024-01-14,58,True,Moussa Diaby,MID,21.0,0.0,7.0,25.7,0.0,5.5,8.6,63.0,MID,990137.0,0.0,0.0,21.0,3.0,43434.0,66.0
Aston Villa,Newcastle,True,24.0,22,2024-01-30,59,True,Moussa Diaby,MID,22.0,0.0,2.0,13.8,0.0,2.6,3.6,62.0,MID,933156.0,3.0,1.0,9.0,2.0,-55304.0,66.0
Aston Villa,Sheffield Utd,False,24.0,23,2024-02-03,60,True,Moussa Diaby,MID,23.0,0.0,6.0,18.8,0.0,5.3,11.2,30.0,MID,897163.0,5.0,0.0,23.0,1.0,-37801.0,65.0
Aston Villa,Manchester Utd,True,24.0,24,2024-02-11,61,True,Moussa Diaby,MID,24.0,0.0,-3.0,11.2,0.0,2.8,0.0,25.0,MID,805882.0,2.0,1.0,19.0,0.0,-91795.0,65.0
Aston Villa,Fulham,False,24.0,25,2024-02-17,62,True,Moussa Diaby,MID,25.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,MID,726226.0,2.0,1.0,0.0,1.0,-72841.0,64.0
Aston Villa,Nottingham,True,24.0,26,2024-02-24,63,True,Moussa Diaby,MID,26.0,0.0,3.0,0.3,0.0,0.2,0.0,1.0,MID,716254.0,2.0,4.0,2.0,1.0,-20675.0,64.0
Aston Villa,Luton,False,24.0,27,2024-03-02,64,True,Moussa Diaby,MID,27.0,1.0,17.0,15.0,0.0,3.7,19.6,11.0,MID,681815.0,3.0,2.0,2.0,4.0,-34775.0,64.0
Aston Villa,Tottenham,True,24.0,28,2024-03-10,65,True,Moussa Diaby,MID,28.0,0.0,1.0,0.3,0.0,0.5,0.4,32.0,MID,663957.0,4.0,0.0,4.0,1.0,-18435.0,63.0
Aston Villa,West Ham,False,24.0,29,2024-03-17,66,True,Moussa Diaby,MID,29.0,1.0,18.0,36.3,0.0,6.9,23.0,45.0,MID,725992.0,1.0,1.0,10.0,4.0,10672.0,63.0
Aston Villa,Wolves,True,24.0,30,2024-03-30,67,False,Moussa Diaby,MID,,,,,,,,,,,,,,,,
Aston Villa,Manchester City,False,24.0,31,2024-04-03,68,False,Moussa Diaby,MID,,,,,,,,,,,,,,,,
Aston Villa,Brentford,True,24.0,32,2024-04-06,69,False,Moussa Diaby,MID,,,,,,,,,,,,,,,,
Aston Villa,Arsenal,False,24.0,33,2024-04-14,70,False,Moussa Diaby,MID,,,,,,,,,,,,,,,,
Aston Villa,Bournemouth,True,24.0,34,2024-04-21,71,False,Moussa Diaby,MID,,,,,,,,,,,,,,,,
Aston Villa,,,,34,,72,False,Moussa Diaby,MID,,,,,,,,,,,,,,,,
Aston Villa,Chelsea,True,24.0,35,2024-04-27,73,False,Moussa Diaby,MID,,,,,,,,,,,,,,,,
Aston Villa,,,,35,,74,False,Moussa Diaby,MID,,,,,,,,,,,,,,,,
Aston Villa,Brighton,False,24.0,36,2024-05-05,75,False,Moussa Diaby,MID,,,,,,,,,,,,,,,,
Aston Villa,Liverpool,True,24.0,37,2024-05-13,76,False,Moussa Diaby,MID,,,,,,,,,,,,,,,,
Aston Villa,,,,37,,77,False,Moussa Diaby,MID,,,,,,,,,,,,,,,,
Aston Villa,Crystal Palace,False,24.0,38,2024-05-19,78,False,Moussa Diaby,MID,,,,,,,,,,,,,,,,
Aston Villa,Burnley,False,24.0,3,2023-08-27,40,True,Nicolò Zaniolo,MID,3.0,0.0,0.0,11.0,0.0,1.6,0.0,17.0,MID,1317.0,3.0,1.0,6.0,1.0,880.0,55.0
Aston Villa,Liverpool,False,24.0,4,2023-09-03,41,True,Nicolò Zaniolo,MID,4.0,0.0,4.0,10.7,0.0,2.3,9.8,25.0,MID,2716.0,0.0,3.0,2.0,1.0,774.0,55.0
Aston Villa,Crystal Palace,True,24.0,5,2023-09-16,42,True,Nicolò Zaniolo,MID,5.0,0.0,-3.0,33.1,0.0,6.6,5.8,56.0,MID,3886.0,1.0,3.0,27.0,0.0,418.0,55.0
Aston Villa,Chelsea,False,24.0,6,2023-09-24,43,True,Nicolò Zaniolo,MID,6.0,0.0,4.0,0.9,0.0,4.2,8.8,74.0,MID,4031.0,1.0,0.0,32.0,3.0,-156.0,55.0
Aston Villa,Brighton,True,24.0,7,2023-09-30,44,True,Nicolò Zaniolo,MID,7.0,0.0,-6.0,0.3,0.0,2.5,0.2,56.0,MID,5553.0,1.0,6.0,24.0,1.0,1123.0,55.0
Aston Villa,Wolves,False,24.0,8,2023-10-08,45,True,Nicolò Zaniolo,MID,8.0,0.0,0.0,0.2,0.0,0.6,0.0,28.0,MID,7880.0,1.0,1.0,9.0,1.0,1843.0,55.0
Aston Villa,West Ham,True,24.0,9,2023-10-22,46,True,Nicolò Zaniolo,MID,9.0,0.0,6.0,2.9,0.0,1.1,5.4,75.0,MID,7134.0,1.0,4.0,3.0,2.0,-907.0,55.0
Aston Villa,Luton,True,24.0,10,2023-10-29,47,True,Nicolò Zaniolo,MID,10.0,0.0,-9.0,11.0,0.0,7.7,0.4,45.0,MID,6804.0,1.0,3.0,66.0,0.0,-515.0,55.0
Aston Villa,Nottingham,False,24.0,11,2023-11-05,48,True,Nicolò Zaniolo,MID,11.0,0.0,-6.0,0.9,0.0,2.8,0.0,45.0,MID,6421.0,0.0,2.0,27.0,1.0,-548.0,55.0
Aston Villa,Fulham,True,24.0,12,2023-11-12,49,True,Nicolò Zaniolo,MID,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,6209.0,1.0,3.0,0.0,0.0,-351.0,55.0
Aston Villa,Tottenham,False,24.0,13,2023-11-26,50,True,Nicolò Zaniolo,MID,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,5779.0,2.0,1.0,0.0,0.0,-600.0,55.0
Aston Villa,Bournemouth,False,24.0,14,2023-12-03,51,True,Nicolò Zaniolo,MID,14.0,0.0,-7.0,0.3,0.0,0.3,0.0,45.0,MID,5403.0,2.0,2.0,5.0,0.0,-423.0,54.0
Aston Villa,Manchester City,True,24.0,15,2023-12-06,52,True,Nicolò Zaniolo,MID,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,5342.0,0.0,1.0,0.0,0.0,-120.0,54.0
Aston Villa,Arsenal,True,24.0,16,2023-12-09,53,True,Nicolò Zaniolo,MID,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,5201.0,0.0,1.0,0.0,0.0,-196.0,54.0
Aston Villa,Brentford,False,24.0,17,2023-12-17,54,True,Nicolò Zaniolo,MID,17.0,0.0,4.0,0.2,0.0,0.4,3.4,9.0,MID,5182.0,2.0,1.0,0.0,1.0,-101.0,54.0
Aston Villa,Sheffield Utd,True,24.0,18,2023-12-22,55,True,Nicolò Zaniolo,MID,18.0,0.0,16.0,0.6,1.0,5.2,34.0,9.0,MID,5218.0,1.0,1.0,17.0,5.0,-21.0,54.0
Aston Villa,Manchester Utd,False,24.0,19,2023-12-26,56,True,Nicolò Zaniolo,MID,19.0,0.0,0.0,0.3,0.0,0.8,3.2,13.0,MID,5742.0,2.0,3.0,4.0,1.0,416.0,54.0
Aston Villa,Burnley,True,24.0,20,2023-12-30,57,True,Nicolò Zaniolo,MID,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,5843.0,2.0,3.0,0.0,0.0,41.0,54.0
Aston Villa,Everton,False,24.0,21,2024-01-14,58,True,Nicolò Zaniolo,MID,21.0,0.0,1.0,0.1,0.0,0.0,0.2,1.0,MID,5735.0,0.0,0.0,0.0,1.0,-246.0,54.0
Aston Villa,Newcastle,True,24.0,22,2024-01-30,59,True,Nicolò Zaniolo,MID,22.0,0.0,-4.0,10.8,0.0,1.7,2.0,27.0,MID,5741.0,3.0,1.0,4.0,0.0,-78.0,54.0
Aston Villa,Sheffield Utd,False,24.0,23,2024-02-03,60,True,Nicolò Zaniolo,MID,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,5677.0,5.0,0.0,0.0,0.0,-92.0,54.0
Aston Villa,Manchester Utd,True,24.0,24,2024-02-11,61,True,Nicolò Zaniolo,MID,24.0,0.0,3.0,0.2,0.0,0.0,0.0,3.0,MID,5410.0,2.0,1.0,0.0,1.0,-278.0,54.0
Aston Villa,Fulham,False,24.0,25,2024-02-17,62,True,Nicolò Zaniolo,MID,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,5414.0,2.0,1.0,0.0,0.0,-49.0,54.0
Aston Villa,Nottingham,True,24.0,26,2024-02-24,63,True,Nicolò Zaniolo,MID,26.0,0.0,3.0,10.3,0.0,1.8,4.0,9.0,MID,5431.0,2.0,4.0,4.0,1.0,-33.0,54.0
Aston Villa,Luton,False,24.0,27,2024-03-02,64,True,Nicolò Zaniolo,MID,27.0,0.0,-1.0,0.0,0.0,0.0,0.0,11.0,MID,5412.0,3.0,2.0,0.0,0.0,-45.0,54.0
Aston Villa,Tottenham,True,24.0,28,2024-03-10,65,True,Nicolò Zaniolo,MID,28.0,0.0,0.0,0.0,0.0,3.9,4.2,32.0,MID,5344.0,4.0,0.0,35.0,1.0,-83.0,54.0
Aston Villa,West Ham,False,24.0,29,2024-03-17,66,True,Nicolò Zaniolo,MID,29.0,0.0,17.0,1.1,1.0,5.4,34.0,27.0,MID,5643.0,1.0,1.0,19.0,5.0,110.0,54.0
Aston Villa,Wolves,True,24.0,30,2024-03-30,67,False,Nicolò Zaniolo,MID,,,,,,,,,,,,,,,,
Aston Villa,Manchester City,False,24.0,31,2024-04-03,68,False,Nicolò Zaniolo,MID,,,,,,,,,,,,,,,,
Aston Villa,Brentford,True,24.0,32,2024-04-06,69,False,Nicolò Zaniolo,MID,,,,,,,,,,,,,,,,
Aston Villa,Arsenal,False,24.0,33,2024-04-14,70,False,Nicolò Zaniolo,MID,,,,,,,,,,,,,,,,
Aston Villa,Bournemouth,True,24.0,34,2024-04-21,71,False,Nicolò Zaniolo,MID,,,,,,,,,,,,,,,,
Aston Villa,,,,34,,72,False,Nicolò Zaniolo,MID,,,,,,,,,,,,,,,,
Aston Villa,Chelsea,True,24.0,35,2024-04-27,73,False,Nicolò Zaniolo,MID,,,,,,,,,,,,,,,,
Aston Villa,,,,35,,74,False,Nicolò Zaniolo,MID,,,,,,,,,,,,,,,,
Aston Villa,Brighton,False,24.0,36,2024-05-05,75,False,Nicolò Zaniolo,MID,,,,,,,,,,,,,,,,
Aston Villa,Liverpool,True,24.0,37,2024-05-13,76,False,Nicolò Zaniolo,MID,,,,,,,,,,,,,,,,
Aston Villa,,,,37,,77,False,Nicolò Zaniolo,MID,,,,,,,,,,,,,,,,
Aston Villa,Crystal Palace,False,24.0,38,2024-05-19,78,False,Nicolò Zaniolo,MID,,,,,,,,,,,,,,,,
Aston Villa,Manchester City,False,23.0,23,2023-02-12,21,True,Oliwier Zych,GK,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0.0,1.0,3.0,0.0,0.0,0.0,40.0
Aston Villa,Arsenal,True,23.0,24,2023-02-18,22,True,Oliwier Zych,GK,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,115.0,4.0,2.0,0.0,0.0,74.0,40.0
